"client_employee_id"|"department_id"|"department_name"|"home_department_id"|"home_department_name"|"pay_code"|"punch_in_comment"|"punch_out_comment"|"hours_worked"|"punch_apply_date"|"punch_in_datetime"|"punch_out_datetime"|"scheduled_start_datetime"|"scheduled_end_datetime"
"11443"|||||Hourly|[NULL]|[NULL]|7.50|"2025-10-09"|2025-10-09 08:30:00.000|2025-10-09 16:00:00.000||
"11443"|||||Hourly|[NULL]|[NULL]|7.50|"2025-10-13"|2025-10-13 08:30:00.000|2025-10-13 16:00:00.000||
"11443"|||||Hourly|[NULL]|[NULL]|7.50|"2025-10-15"|2025-10-15 08:30:00.000|2025-10-15 16:00:00.000||
"11469"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-06"|2025-10-06 19:00:00.000|2025-10-07 07:30:00.000||
"11469"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-12"|2025-10-12 19:00:00.000|2025-10-13 07:30:00.000||
"11469"|||||Perm Weekend Eve|[NULL]|[NULL]|12.00|"2025-10-04"|2025-10-04 19:00:00.000|2025-10-05 07:00:00.000||
"11459"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-06"|2025-10-06 18:45:00.000|2025-10-07 07:15:00.000||
"11465"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 18:45:00.000|2025-10-09 07:15:00.000||
"11465"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 18:45:00.000|2025-10-11 07:15:00.000||
"11521"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-05"|2025-10-05 19:00:00.000|2025-10-06 07:30:00.000||
"11521"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-11"|2025-10-11 19:00:00.000|2025-10-12 07:30:00.000||
"11521"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-13"|2025-10-13 19:00:00.000|2025-10-14 07:30:00.000||
"11555"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-10 19:30:00.000||
"11555"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-12"|2025-10-12 07:00:00.000|2025-10-12 19:30:00.000||
"11582"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 07:30:00.000|2025-10-06 16:00:00.000||
"11582"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 07:30:00.000|2025-10-07 16:00:00.000||
"11582"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 07:30:00.000|2025-10-09 16:00:00.000||
"11582"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 07:30:00.000|2025-10-13 16:00:00.000||
"11582"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 07:30:00.000|2025-10-15 16:00:00.000||
"11594"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:30:00.000|2025-10-08 17:00:00.000||
"11594"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:30:00.000|2025-10-10 17:00:00.000||
"11594"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:30:00.000|2025-10-14 17:00:00.000||
"11594"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:30:00.000|2025-10-16 17:00:00.000||
"11602"|||||Hourly|[NULL]|[NULL]|7.50|"2025-10-06"|2025-10-06 16:30:00.000|2025-10-07 00:00:00.000||
"11602"|||||Hourly|[NULL]|[NULL]|7.50|"2025-10-09"|2025-10-09 16:30:00.000|2025-10-10 00:00:00.000||
"11602"|||||Hourly|[NULL]|[NULL]|7.50|"2025-10-13"|2025-10-13 16:30:00.000|2025-10-14 00:00:00.000||
"11602"|||||Hourly|[NULL]|[NULL]|7.50|"2025-10-15"|2025-10-15 16:30:00.000|2025-10-16 00:00:00.000||
"11626"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-06"|2025-10-06 06:30:00.000|2025-10-06 17:00:00.000||
"11626"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-08"|2025-10-08 06:30:00.000|2025-10-08 17:00:00.000||
"11626"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-14"|2025-10-14 06:30:00.000|2025-10-14 17:00:00.000||
"11635"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-04"|2025-10-04 07:00:00.000|2025-10-04 19:30:00.000||
"11695"|||||Hourly|[NULL]|[NULL]|6.00|"2025-10-08"|2025-10-08 17:00:00.000|2025-10-08 23:00:00.000||
"11695"|||||Hourly|[NULL]|[NULL]|6.00|"2025-10-15"|2025-10-15 17:00:00.000|2025-10-15 23:00:00.000||
"11698"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 15:30:00.000||
"11698"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-10 15:30:00.000||
"11706"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 07:00:00.000|2025-10-07 15:30:00.000||
"11706"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 19:30:00.000||
"11730"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-05"|2025-10-05 15:00:00.000|2025-10-05 23:30:00.000||
"11730"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 15:00:00.000|2025-10-09 23:30:00.000||
"11730"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-11"|2025-10-11 15:00:00.000|2025-10-11 23:30:00.000||
"11730"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 15:00:00.000|2025-10-15 23:30:00.000||
"11737"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 07:00:00.000|2025-10-07 15:30:00.000||
"11737"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-11"|2025-10-11 07:00:00.000|2025-10-11 15:30:00.000||
"11737"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 07:00:00.000|2025-10-13 15:30:00.000||
"11737"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 07:00:00.000|2025-10-15 15:30:00.000||
"11807"|||||Per Diem|[NULL]|[NULL]|12.50|"2025-10-12"|2025-10-12 06:45:00.000|2025-10-12 19:15:00.000||
"11826"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 08:00:00.000|2025-10-07 16:30:00.000||
"11826"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 08:00:00.000|2025-10-09 16:30:00.000||
"11826"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 08:00:00.000|2025-10-13 16:30:00.000||
"11826"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 08:00:00.000|2025-10-15 16:30:00.000||
"11928"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 17:30:00.000||
"11929"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 19:30:00.000||
"11929"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 19:30:00.000||
"11929"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-16"|2025-10-16 07:00:00.000|2025-10-16 19:30:00.000||
"11952"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-04"|2025-10-04 06:45:00.000|2025-10-04 19:15:00.000||
"11952"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-07"|2025-10-07 06:45:00.000|2025-10-07 19:15:00.000||
"11952"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 06:45:00.000|2025-10-08 19:15:00.000||
"11952"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 06:45:00.000|2025-10-10 19:15:00.000||
"11952"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-14"|2025-10-14 06:45:00.000|2025-10-14 19:15:00.000||
"11955"|||||Per Diem|[NULL]|[NULL]|6.00|"2025-10-04"|2025-10-04 07:00:00.000|2025-10-04 13:00:00.000||
"11833"|||||Per Diem|[NULL]|[NULL]|8.50|"2025-10-04"|2025-10-04 08:00:00.000|2025-10-04 16:30:00.000||
"11833"|||||Per Diem|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:00:00.000|2025-10-06 16:30:00.000||
"11833"|||||Per Diem|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:00:00.000|2025-10-08 16:30:00.000||
"11833"|||||Per Diem|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 07:30:00.000|2025-10-10 16:00:00.000||
"11854"|||||Per Diem|[NULL]|[NULL]|8.50|"2025-10-12"|2025-10-12 07:00:00.000|2025-10-12 15:30:00.000||
"11862"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 19:30:00.000||
"11862"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-12"|2025-10-12 07:00:00.000|2025-10-12 19:30:00.000||
"11980"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 11:30:00.000|2025-10-07 20:00:00.000||
"11980"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 11:30:00.000|2025-10-09 20:00:00.000||
"11980"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 11:30:00.000|2025-10-13 20:00:00.000||
"11980"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 11:30:00.000|2025-10-15 20:00:00.000||
"12086"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 08:00:00.000|2025-10-07 16:30:00.000||
"12086"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 08:00:00.000|2025-10-09 16:30:00.000||
"12086"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:00:00.000|2025-10-10 16:30:00.000||
"12086"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:00:00.000|2025-10-14 16:30:00.000||
"12086"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 16:30:00.000||
"12089"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:30:00.000|2025-10-06 17:00:00.000||
"12089"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:30:00.000|2025-10-08 17:00:00.000||
"12089"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:30:00.000|2025-10-10 17:00:00.000||
"12089"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:30:00.000|2025-10-14 17:00:00.000||
"12089"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:30:00.000|2025-10-16 17:00:00.000||
"12096"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-05"|2025-10-05 07:00:00.000|2025-10-05 19:30:00.000||
"12098"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-04"|2025-10-04 07:00:00.000|2025-10-04 19:30:00.000||
"12110"|||||DNU_Hourly Call Back|[NULL]|[NULL]|8.00|"2025-10-14"|2025-10-14 23:00:00.000|2025-10-15 07:00:00.000||
"12110"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 10:30:00.000|2025-10-08 23:00:00.000||
"12110"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 10:30:00.000|2025-10-10 23:00:00.000||
"12110"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-16"|2025-10-16 09:00:00.000|2025-10-16 21:30:00.000||
"12141"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 23:00:00.000|2025-10-09 07:30:00.000||
"12141"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-12"|2025-10-12 23:00:00.000|2025-10-13 07:30:00.000||
"12141"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-06"|2025-10-06 19:00:00.000|2025-10-07 07:30:00.000||
"12141"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-16"|2025-10-16 19:00:00.000|2025-10-17 07:30:00.000||
"12144"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 15:30:00.000||
"12144"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-07"|2025-10-07 07:00:00.000|2025-10-07 19:30:00.000||
"12144"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-09"|2025-10-09 07:00:00.000|2025-10-09 19:30:00.000||
"12150"|||||DNU_Hourly Call Back|[NULL]|[NULL]|24.00|"2025-10-04"|2025-10-04 07:00:00.000|2025-10-05 07:00:00.000||
"12150"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-09"|2025-10-09 10:30:00.000|2025-10-09 23:00:00.000||
"12002"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 17:30:00.000||
"12002"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-10 17:30:00.000||
"12028"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:00:00.000|2025-10-08 16:30:00.000||
"12028"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:00:00.000|2025-10-10 16:30:00.000||
"12028"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-12"|2025-10-12 07:30:00.000|2025-10-12 16:00:00.000||
"12028"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 08:00:00.000|2025-10-15 16:30:00.000||
"12055"|||||Per Diem|[NULL]|[NULL]|15.00|"2025-10-04"|2025-10-04 08:00:00.000|2025-10-04 23:00:00.000||
"12205"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 19:00:00.000|2025-10-11 07:30:00.000||
"12205"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-12"|2025-10-12 19:00:00.000|2025-10-13 07:30:00.000||
"12205"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-15"|2025-10-15 19:00:00.000|2025-10-16 07:30:00.000||
"12206"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 09:00:00.000|2025-10-07 17:30:00.000||
"12206"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 09:00:00.000|2025-10-09 17:30:00.000||
"12206"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 09:00:00.000|2025-10-15 17:30:00.000||
"12235"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 07:45:00.000|2025-10-07 16:15:00.000||
"12235"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 07:45:00.000|2025-10-09 16:15:00.000||
"12235"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 07:45:00.000|2025-10-15 16:15:00.000||
"12240"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:30:00.000|2025-10-06 17:00:00.000||
"12240"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:30:00.000|2025-10-08 17:00:00.000||
"12240"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:30:00.000|2025-10-10 17:00:00.000||
"12240"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:30:00.000|2025-10-14 17:00:00.000||
"12240"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 08:30:00.000|2025-10-15 17:00:00.000||
"12259"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-04"|2025-10-04 23:00:00.000|2025-10-05 07:30:00.000||
"12432"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-04"|2025-10-04 19:00:00.000|2025-10-05 07:30:00.000||
"12432"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-05"|2025-10-05 19:00:00.000|2025-10-06 07:30:00.000||
"12432"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-11"|2025-10-11 19:00:00.000|2025-10-12 07:30:00.000||
"12489"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-09"|2025-10-09 19:00:00.000|2025-10-10 07:30:00.000||
"12490"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-13"|2025-10-13 07:00:00.000|2025-10-13 17:30:00.000||
"12490"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-15"|2025-10-15 07:00:00.000|2025-10-15 17:30:00.000||
"12499"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-05"|2025-10-05 18:45:00.000|2025-10-06 07:15:00.000||
"12499"|||||Hourly Edu|[NULL]|[NULL]|4.00|"2025-10-08"|2025-10-08 13:00:00.000|2025-10-08 17:00:00.000||
"12499"|||||"Perm Evening|Perm Nite"|[NULL]|[NULL]|12.00|"2025-10-15"|2025-10-15 18:45:00.000|2025-10-16 06:45:00.000||
"12507"|||||Per Diem|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 10:45:00.000|2025-10-08 19:15:00.000||
"12507"|||||Per Diem|[NULL]|[NULL]|8.50|"2025-10-11"|2025-10-11 14:45:00.000|2025-10-11 23:15:00.000||
"12516"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 09:00:00.000|2025-10-07 17:30:00.000||
"12516"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 09:00:00.000|2025-10-09 17:30:00.000||
"12516"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 09:00:00.000|2025-10-13 17:30:00.000||
"12516"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 09:00:00.000|2025-10-15 17:30:00.000||
"12529"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 07:30:00.000|2025-10-15 16:00:00.000||
"12577"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 15:30:00.000||
"12577"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 06:30:00.000|2025-10-08 15:00:00.000||
"12577"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 07:00:00.000|2025-10-13 15:30:00.000||
"12577"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 06:30:00.000|2025-10-14 15:00:00.000||
"12581"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 15:30:00.000||
"12581"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 07:00:00.000|2025-10-08 15:30:00.000||
"12581"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 07:00:00.000|2025-10-10 15:30:00.000||
"12581"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 07:00:00.000|2025-10-14 15:30:00.000||
"12581"|||||Exempt|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 07:00:00.000|2025-10-16 15:30:00.000||
"12644"|||||Hourly|[NULL]|[NULL]|10.25|"2025-10-06"|2025-10-06 06:45:00.000|2025-10-06 17:00:00.000||
"12644"|||||Hourly|[NULL]|[NULL]|10.25|"2025-10-08"|2025-10-08 06:45:00.000|2025-10-08 17:00:00.000||
"12644"|||||Hourly|[NULL]|[NULL]|10.25|"2025-10-14"|2025-10-14 06:45:00.000|2025-10-14 17:00:00.000||
"12644"|||||Hourly|[NULL]|[NULL]|10.25|"2025-10-16"|2025-10-16 06:45:00.000|2025-10-16 17:00:00.000||
"12650"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-04"|2025-10-04 15:00:00.000|2025-10-04 23:30:00.000||
"12650"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 15:00:00.000|2025-10-10 23:30:00.000||
"12650"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 15:00:00.000|2025-10-14 23:30:00.000||
"12650"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 15:00:00.000|2025-10-16 23:30:00.000||
"12661"|||||Hourly|[NULL]|[NULL]|9.50|"2025-10-09"|2025-10-09 08:00:00.000|2025-10-09 17:30:00.000||
"12661"|||||Hourly|[NULL]|[NULL]|9.50|"2025-10-13"|2025-10-13 08:00:00.000|2025-10-13 17:30:00.000||
"12661"|||||Hourly|[NULL]|[NULL]|9.50|"2025-10-15"|2025-10-15 08:00:00.000|2025-10-15 17:30:00.000||
"12671"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-05"|2025-10-05 06:45:00.000|2025-10-05 19:15:00.000||
"12671"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 06:45:00.000|2025-10-10 19:15:00.000||
"12688"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-07"|2025-10-07 19:00:00.000|2025-10-08 07:30:00.000||
"12688"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-09"|2025-10-09 19:00:00.000|2025-10-10 07:30:00.000||
"12700"|||||Per Diem|[NULL]|[NULL]|6.00|"2025-10-15"|2025-10-15 08:00:00.000|2025-10-15 14:00:00.000||
"12700"|||||Per Diem|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 09:00:00.000|2025-10-06 17:30:00.000||
"12707"|||||Hourly|[NULL]|[NULL]|10.00|"2025-10-09"|2025-10-09 21:00:00.000|2025-10-10 07:00:00.000||
"12707"|||||Hourly|[NULL]|[NULL]|10.00|"2025-10-11"|2025-10-11 21:00:00.000|2025-10-12 07:00:00.000||
"12717"|||||Hourly|[NULL]|[NULL]|12.00|"2025-10-04"|2025-10-04 07:30:00.000|2025-10-04 19:30:00.000||
"12718"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 08:00:00.000|2025-10-07 16:30:00.000||
"12718"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 08:00:00.000|2025-10-09 16:30:00.000||
"12718"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 08:00:00.000|2025-10-13 16:30:00.000||
"12718"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-15"|2025-10-15 08:00:00.000|2025-10-15 16:30:00.000||
"12811"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 18:45:00.000|2025-10-11 07:15:00.000||
"12811"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-14"|2025-10-14 18:45:00.000|2025-10-15 07:15:00.000||
"12811"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-16"|2025-10-16 18:45:00.000|2025-10-17 07:15:00.000||
"12811"|||||Hourly Edu|[NULL]|[NULL]|8.00|"2025-10-09"|2025-10-09 08:00:00.000|2025-10-09 16:00:00.000||
"12821"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-14"|2025-10-14 07:00:00.000|2025-10-14 19:30:00.000||
"12821"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-16"|2025-10-16 07:00:00.000|2025-10-16 19:30:00.000||
"12821"|||||Perm Evening|[NULL]|[NULL]|4.00|"2025-10-07"|2025-10-07 15:00:00.000|2025-10-07 19:00:00.000||
"12826"|||||Hourly|[NULL]|[NULL]|8.25|"2025-10-08"|2025-10-08 18:45:00.000|2025-10-09 03:00:00.000||
"12826"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-07"|2025-10-07 18:45:00.000|2025-10-08 07:15:00.000||
"12292"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 08:30:00.000|2025-10-07 17:00:00.000||
"12292"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-09"|2025-10-09 08:30:00.000|2025-10-09 17:00:00.000||
"12292"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-13"|2025-10-13 08:30:00.000|2025-10-13 17:00:00.000||
"12292"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:30:00.000|2025-10-16 17:00:00.000||
"12295"|||||Hourly|[NULL]|[NULL]|9.50|"2025-10-13"|2025-10-13 07:30:00.000|2025-10-13 17:00:00.000||
"12295"|||||Hourly|[NULL]|[NULL]|9.50|"2025-10-15"|2025-10-15 07:30:00.000|2025-10-15 17:00:00.000||
"12295"|||||Hourly|[NULL]|[NULL]|10.00|"2025-10-07"|2025-10-07 07:00:00.000|2025-10-07 17:00:00.000||
"12335"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 15:00:00.000|2025-10-08 23:30:00.000||
"12335"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-12"|2025-10-12 15:00:00.000|2025-10-12 23:30:00.000||
"12335"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 15:00:00.000|2025-10-16 23:30:00.000||
"12337"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-07"|2025-10-07 07:00:00.000|2025-10-07 15:30:00.000||
"12337"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-11"|2025-10-11 07:00:00.000|2025-10-11 15:30:00.000||
"12348"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-11"|2025-10-11 19:00:00.000|2025-10-12 07:30:00.000||
"12355"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-06"|2025-10-06 08:00:00.000|2025-10-06 16:30:00.000||
"12355"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-08"|2025-10-08 08:00:00.000|2025-10-08 16:30:00.000||
"12355"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-10"|2025-10-10 08:00:00.000|2025-10-10 16:30:00.000||
"12355"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-14"|2025-10-14 08:00:00.000|2025-10-14 16:30:00.000||
"12355"|||||Hourly|[NULL]|[NULL]|8.50|"2025-10-16"|2025-10-16 08:00:00.000|2025-10-16 16:30:00.000||
"12407"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-07"|2025-10-07 07:00:00.000|2025-10-07 17:30:00.000||
"12407"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-09"|2025-10-09 07:00:00.000|2025-10-09 17:30:00.000||
"12407"|||||Hourly|[NULL]|[NULL]|10.50|"2025-10-16"|2025-10-16 07:00:00.000|2025-10-16 17:30:00.000||
"12959"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-04"|2025-10-04 07:00:00.000|2025-10-04 19:30:00.000||
"12959"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-06"|2025-10-06 07:00:00.000|2025-10-06 19:30:00.000||
"12959"|||||Hourly|[NULL]|[NULL]|12.50|"2025-10-12"|2025-10-12 07:00:00.000|2025-10-12 19:30:00.000||
"12961"|||||Exempt|[NULL]|[NULL]|12.50|"2025-10-06"|2025-10-06 11:00:00.000|2025-10-06 23:30:00.000||
"12961"|||||Exempt|[NULL]|[NULL]|12.50|"2025-10-08"|2025-10-08 11:00:00.000|2025-10-08 23:30:00.000||
"12961"|||||Exempt|[NULL]|[NULL]|12.50|"2025-10-10"|2025-10-10 11:00:00.000|2025-10-10 23:30:00.000||
